Unnamed: 0,link,usr_name,tournaments,profit,totBI,totCashes,roi,roiBI,abi,itm,tot_tournaments,tot_avFieldSize,tot_avBI,tot_profit,tot_avROI,tot_totROI,ly_tournaments,ly_avFieldSize,ly_avBI,ly_profit,ly_avROI,ly_totROI
503,https://mttmarket.com/users/553850840cf26d1eaea58063,stardust85,290.0,-1330.87,3855.22,2524.35,-34.52,-39.76,13.29,16.9,7125.0,948.87,4.05,5415.43,39.3,18.75,846.0,306.76,4.83,78.96,37.84,1.93
504,https://mttmarket.com/users/55d17e4461ccb617741e65ae,psychopol,3.0,-211.97,645.0,433.03,-32.86,-32.86,215.0,33.33,4260.0,4014.08,4.72,10344.39,67.43,51.5,513.0,433.52,3.7,768.36,71.54,40.47
532,https://mttmarket.com/users/55b7b12961ccb6019f64f481,igor791,167.0,-243.54,566.5,322.96,-42.99,-20.66,3.39,21.56,3274.0,1476.81,1.74,1939.51,52.37,34.12,608.0,233.37,1.57,115.94,38.34,12.12
554,https://mttmarket.com/users/537e21850cf2c8120d3e893b,NIPk89,701.0,467.54,6339.9,6807.44,7.37,0.43,9.04,19.26,3719.0,2573.63,6.5,6793.92,45.43,28.09,627.0,329.19,10.07,5238.86,43.23,82.95
560,https://mttmarket.com/users/533436bd52000058c1a9c6b7,arecibo_eye,893.0,6029.49,13036.81,19066.3,46.25,72.29,14.6,23.18,5104.0,3767.71,7.02,28909.06,117.24,80.67,432.0,475.41,10.78,6.25,2.27,0.13
567,https://mttmarket.com/users/559bf11d0cf2d95aabb1f1f7,KASMETKO,749.0,-2221.41,8488.48,6267.07,-26.17,-21.07,11.33,14.82,5287.0,4459.71,4.42,11332.1,52.95,48.46,322.0,324.91,11.21,300.3,9.35,8.32
646,https://mttmarket.com/users/53778e240cf2c8120d3d7e92,lavrik19,65.0,-815.17,1770.4,955.23,-46.04,-41.64,27.24,33.85,17530.0,2778.08,7.78,6777.87,26.34,4.97,2089.0,536.12,19.77,45.32,12.65,0.11
660,https://mttmarket.com/users/534d55fe130000cdf036e772,mutnyi_john,1502.0,5725.34,14011.69,19737.03,40.86,50.38,9.33,18.71,2965.0,1156.25,5.35,10540.0,82.82,66.42,1291.0,371.31,7.31,6023.67,66.82,63.85
668,https://mttmarket.com/users/542aae060cf2c31f2c258fe7,vasyamilash,33.0,-712.82,923.7,210.88,-77.17,-74.36,27.99,30.3,6312.0,3302.87,6.31,14568.32,40.0,36.58,415.0,517.99,8.96,2731.01,34.15,73.45
674,https://mttmarket.com/users/53a80f6b0cf2c8120d44639c,F1bonach1,6213.0,3858.79,180636.79,184495.58,2.14,14.77,29.07,16.5,26024.0,767.05,9.02,40246.39,22.96,17.14,4815.0,327.19,23.44,9314.07,10.62,8.25
704,https://mttmarket.com/users/54c9e1b30cf23c4942907efc,lackerboyzz,183.0,-536.21,952.78,416.57,-56.28,-43.08,5.21,14.75,4422.0,3623.05,3.18,1459.73,0.85,10.37,303.0,299.81,4.25,-736.85,-27.89,-57.22
706,https://mttmarket.com/users/54a1bc060cf23c2fa9bcedf8,pian76,418.0,-249.96,2174.3,1924.34,-11.5,-3.71,5.2,22.49,4466.0,1352.01,2.57,2429.51,52.97,21.13,1246.0,381.45,3.47,666.76,45.63,15.42
721,https://mttmarket.com/users/5377d9fd0cf2c8120d3d8aa1,fwd2dreams,1513.0,4318.54,58059.85,62378.39,7.44,20.58,38.37,23.86,15308.0,1588.88,15.47,71459.45,27.4,30.18,2576.0,359.53,28.65,35003.92,30.76,47.43
727,https://mttmarket.com/users/5304c1b22300007427d704a4,ELKY,2306.0,4259.25,46753.76,51013.01,9.11,8.45,20.27,21.16,7756.0,408.89,16.78,45417.66,50.76,34.91,841.0,278.08,17.23,-216.34,3.44,-1.49
759,https://mttmarket.com/users/54adae5b0cf281e421134183,saffron94,693.0,-669.28,2484.94,1815.66,-26.93,-27.54,3.59,14.72,5586.0,2340.61,1.82,1092.88,12.98,10.75,1152.0,227.34,2.28,-175.04,4.6,-6.65
770,https://mttmarket.com/users/553415b80cf26d1eaea430c8,streln,1441.0,6.81,5997.29,6004.1,0.11,26.14,4.16,23.25,15875.0,832.53,1.52,3750.46,26.51,15.59,1349.0,319.1,2.74,-240.4,13.13,-6.5
787,https://mttmarket.com/users/53f397340cf22953035f52fd,Viator,2691.0,13470.63,38582.12,52052.75,34.91,29.98,14.34,17.35,9874.0,394.97,8.06,30596.75,27.44,38.46,2429.0,237.58,13.67,17414.77,44.33,52.46
805,https://mttmarket.com/users/53ab16ae0cf2c8120d44e1bd,Macho,4206.0,14890.96,100011.48,114902.44,14.89,27.2,23.78,19.45,13278.0,1498.62,18.09,69008.32,45.69,28.73,2502.0,275.38,24.18,17959.03,37.57,29.69
807,https://mttmarket.com/users/530d8985470000201edc9d7a,Ovcharman,5051.0,1382.06,131933.75,133315.81,1.05,9.68,26.12,20.61,7846.0,1027.96,16.22,11339.92,20.99,8.91,2216.0,294.34,25.35,4495.26,12.05,8.0
813,https://mttmarket.com/users/559d22600cf2d95aabb25301,Daddygame23,622.0,981.98,3081.2,4063.18,31.87,50.73,4.95,18.97,12619.0,1864.09,3.36,12879.91,52.96,30.38,1359.0,239.64,2.82,2139.76,76.92,55.84
815,https://mttmarket.com/users/54888a680cf298ccc7db18b3,PKLLV,14.0,-66.0,66.0,0.0,0.0,-100.0,4.71,0.0,1797.0,3423.58,2.54,801.64,47.1,17.56,363.0,254.07,4.51,-8.87,75.81,-0.54
840,https://mttmarket.com/users/5378a5e90cf2c8120d3da7f6,mAKr0FF,2448.0,8610.25,13670.19,22280.44,62.99,73.66,5.58,26.8,54504.0,274.52,1.83,49002.1,55.72,49.03,5386.0,145.86,2.21,8547.1,72.89,71.74
852,https://mttmarket.com/users/54e6f9700cf2d977cd2da8df,Sergio1306,837.0,2842.24,12015.45,14857.69,23.65,37.03,14.36,22.1,23180.0,1327.38,17.4,75566.18,26.66,18.74,2781.0,406.76,13.46,4967.64,44.04,13.27
872,https://mttmarket.com/users/537d88e90cf2c8120d3e69fb,slimka,1.0,-22.0,22.0,0.0,0.0,-100.0,22.0,0.0,877.0,3886.35,5.44,-317.03,-2.3,-6.64,159.0,324.06,9.94,1143.76,60.37,72.38
876,https://mttmarket.com/users/5566baa40cf25c1c3c03b109,JuCh,432.0,51.66,860.44,912.1,6.0,-1.53,1.99,25.0,9191.0,3751.9,0.35,3383.1,40.69,103.8,1774.0,200.07,0.74,574.04,48.52,43.71
880,https://mttmarket.com/users/54d2118a0cf2d7cefb599cf0,DuelAnt,107.0,-464.31,734.8,270.49,-63.19,-51.03,6.87,13.08,976.0,2142.31,2.5,260.02,32.09,10.65,422.0,248.41,2.45,-78.81,17.4,-7.62
886,https://mttmarket.com/users/53cfdb340cf25b8ee973216b,ZheksOWN,2950.0,2370.93,37840.75,40211.68,6.27,15.3,12.83,21.32,5531.0,3608.53,8.5,15335.95,33.74,32.63,1032.0,472.35,9.69,2312.85,36.74,23.12
892,https://mttmarket.com/users/53dcb1860cf2295303595b65,Naneeck,3181.0,9585.48,43865.9,53451.38,21.85,30.07,13.79,15.91,6716.0,2231.88,9.14,21000.38,54.14,34.21,1968.0,335.78,12.74,9523.63,69.54,37.99
910,https://mttmarket.com/users/54d173700cf2d7cefb491e41,fishsif,460.0,2239.77,3729.83,5969.6,60.05,108.63,8.11,26.09,7743.0,2841.97,5.11,6264.61,36.67,15.84,489.0,528.52,5.97,-10.75,1.37,-0.37
911,https://mttmarket.com/users/54f6563f0cf22b77804a3f4e,h0aX,312.0,845.9,3981.94,4827.84,21.24,66.74,12.76,21.47,1125.0,274.71,4.44,3931.76,130.62,78.66,906.0,214.3,4.76,3259.39,107.07,75.63
933,https://mttmarket.com/users/54b503f40cf29effd95bbfc4,syleiman1990,121.0,-1078.49,6560.4,5481.91,-16.44,37.08,54.22,19.01,18951.0,1818.06,11.63,62054.08,51.86,28.15,2497.0,441.16,17.65,16366.68,53.39,37.14
939,https://mttmarket.com/users/52e064503f00002508df4921,Nau,3922.0,14310.8,205626.93,219937.73,6.96,25.3,52.43,16.68,5517.0,1782.67,29.74,45681.31,59.31,27.84,1165.0,441.36,31.49,840.8,18.91,2.29
946,https://mttmarket.com/users/5561d9110cf25c1c3c02ae8c,gertman0,288.0,289.17,3405.06,3694.23,8.49,-10.9,11.82,22.57,2526.0,3282.89,13.03,9546.45,11.72,29.01,597.0,562.69,13.89,-1848.52,-15.2,-22.3
956,https://mttmarket.com/users/552a17e30cf2d767e8af9f59,ALLiBaba,220.0,464.66,1748.13,2212.79,26.58,-1.59,7.95,18.18,3486.0,1803.52,2.1,6126.52,54.08,83.53,767.0,136.47,1.33,-549.83,7.85,-53.76
959,https://mttmarket.com/users/558186ce0cf28887159f580f,doslan,88.0,126.49,404.14,530.63,31.3,73.03,4.59,30.68,8628.0,980.52,0.98,1759.09,26.65,20.87,5224.0,112.79,0.77,682.15,20.59,16.9
986,https://mttmarket.com/users/5567b6880cf25c1c3c03e2f8,igorkatz77,54.0,-830.0,1626.0,796.0,-51.05,-56.64,30.11,22.22,4642.0,3364.71,9.78,25746.6,95.04,56.69,432.0,498.26,15.87,4316.12,116.55,62.94
1014,https://mttmarket.com/users/530256a1230000af07d7038a,Stazher,1226.0,-4982.7,44737.26,39754.56,-11.14,-7.49,36.49,18.43,12239.0,1661.13,15.24,23097.5,44.47,12.39,1025.0,402.02,19.47,6517.25,47.22,32.65
1017,https://mttmarket.com/users/54e375870cf2aad4ad30861c,iLisiy,734.0,1717.88,6280.39,7998.27,27.35,8.99,8.56,15.94,3451.0,1554.26,7.35,13428.08,145.11,52.91,715.0,471.92,5.2,2405.21,218.95,64.74
1072,https://mttmarket.com/users/53aeab830cf2c8120d4571cf,ZhenyaYu,797.0,-2834.09,9475.01,6640.92,-29.91,-28.98,11.89,19.32,4394.0,2316.61,5.73,4071.42,21.61,16.18,962.0,305.65,6.91,-477.03,-5.98,-7.18
1090,https://mttmarket.com/users/552be7140cf26d1eaea2a50e,IwantMLN.,276.0,-793.15,1561.73,768.58,-50.79,-31.35,5.66,16.67,1229.0,2442.49,4.85,-505.87,-11.84,-8.49,535.0,493.19,6.01,676.61,22.5,21.04
1093,https://mttmarket.com/users/5373fb2c0cf2c8120d3cf225,Aps,3202.0,13993.95,148025.86,162019.81,9.45,16.04,46.23,18.3,11490.0,875.07,19.24,59125.78,32.53,26.75,2458.0,321.57,39.31,14683.72,30.48,15.2
1102,https://mttmarket.com/users/531e1cea4a00008c3e9547d6,zinka,4875.0,83526.1,306059.34,389585.44,27.29,19.38,62.78,14.77,23126.0,1256.72,46.08,116449.96,21.23,10.93,2458.0,425.47,74.57,1173.79,14.82,0.64
1105,https://mttmarket.com/users/548acb060cf298ccc7dbd801,DJonik777,2347.0,8565.37,29993.42,38558.79,28.56,31.2,12.78,19.13,9698.0,1600.27,7.04,43060.64,76.64,63.11,1480.0,378.09,12.29,5639.12,49.08,31.01
1139,https://mttmarket.com/users/52c9445d5100007894d8954b,samorodok,5569.0,24446.87,153110.4,177557.27,15.97,22.89,27.49,19.3,11994.0,1651.13,22.01,41658.14,29.08,15.78,3130.0,268.66,26.35,24125.09,43.11,29.25
1145,https://mttmarket.com/users/54d3e8450cf2d7cefb8b4163,Urrr86,1201.0,5716.93,19728.78,25445.71,28.98,20.76,16.43,25.23,7188.0,2274.35,9.93,16790.23,44.7,23.52,1354.0,480.91,17.67,5235.97,31.07,21.88
1157,https://mttmarket.com/users/55509f4d0cf2c149aa1ee093,hARdGAMING,292.0,1538.43,6589.73,8128.16,23.35,43.24,22.57,29.45,9378.0,1678.56,5.79,14458.33,52.33,26.64,1058.0,448.67,12.4,3385.37,69.63,25.8
1249,https://mttmarket.com/users/545d968e0cf24a5c0d86a461,abram4ik,472.0,1256.76,3058.02,4314.78,41.1,42.56,6.48,20.55,10588.0,1528.01,2.15,12613.94,66.35,55.32,1253.0,421.19,4.3,4275.29,87.04,79.39
1277,https://mttmarket.com/users/553d862f0cf26d1eaea65c56,Vans,85.0,-1772.43,3945.94,2173.51,-44.92,-54.62,46.42,24.71,46173.0,1385.32,8.47,81921.49,40.02,20.95,887.0,479.92,21.36,629.01,22.45,3.32
1284,https://mttmarket.com/users/54b3c3330cf21d14c0a8a602,DeZauZeR,1271.0,8231.13,17366.62,25597.75,47.4,46.5,13.66,20.93,5350.0,940.02,11.18,31453.93,58.99,52.6,3385.0,234.67,13.72,27339.69,81.98,58.85
1297,https://mttmarket.com/users/549d287d0cf23c3abe0c8a2f,On3TimePlz,140.0,-4416.1,23006.0,18589.9,-19.2,-12.47,164.33,15.0,13561.0,1084.48,33.03,46152.0,24.82,10.3,5713.0,230.31,50.36,38306.36,22.03,13.31
1307,https://mttmarket.com/users/52d959a82400002a59fc3273,Flat,89.0,-5011.35,22968.0,17956.65,-21.82,-8.07,258.07,24.72,23400.0,1492.1,58.59,266599.63,49.21,19.45,1660.0,356.03,156.05,43285.42,24.56,16.71
1308,https://mttmarket.com/users/5518749c0cf2f194a94bfb1c,epicretroll,159.0,-5129.41,7700.53,2571.12,-66.61,-60.9,48.43,16.35,6916.0,874.13,12.0,38572.64,78.31,46.49,1091.0,415.26,19.77,3029.88,56.18,14.05
1314,https://mttmarket.com/users/54b82e830cf2ef809ccc8883,exdaboo,2.0,-54.0,54.0,0.0,0.0,-100.0,27.0,0.0,2645.0,4209.96,4.64,3857.64,25.25,31.43,624.0,385.05,3.49,3387.42,107.07,155.53
1328,https://mttmarket.com/users/55457be10cf2bb0785a26065,edyvpakistan,5.0,-1804.0,1804.0,0.0,0.0,-100.0,360.8,0.0,11009.0,2859.15,20.69,75649.61,40.39,33.21,1137.0,600.25,55.04,7205.98,10.32,11.52
1330,https://mttmarket.com/users/554611480cf2bb0785a27409,Raymond1976,3.0,-22.9,25.4,2.5,-90.16,-92.42,8.47,33.33,6661.0,2091.61,6.61,-17375.89,-33.81,-39.49,832.0,244.14,7.12,-516.15,-39.85,-8.71
1334,https://mttmarket.com/users/5451f3500cf24a5c0d832fd7,DNesteruk,635.0,-754.21,21746.21,20992.0,-3.47,6.15,34.25,32.76,8020.0,1336.84,16.08,48339.46,46.29,37.47,811.0,414.49,28.21,11130.43,66.09,48.64
1385,https://mttmarket.com/users/5457de8a0cf24a5c0d8537e6,1cebreaker,1057.0,-1221.22,9795.68,8574.46,-12.47,-14.47,9.27,16.65,6078.0,2761.69,5.62,3190.66,27.69,9.35,982.0,491.73,7.41,193.84,12.0,2.66
1392,https://mttmarket.com/users/5498cdab0cf23c3abe0b517b,denmarina,472.0,-147.06,3737.2,3590.14,-3.94,-1.84,7.92,17.37,1979.0,900.6,3.78,2135.51,43.17,28.55,1746.0,247.76,3.68,2091.29,43.13,32.57
1394,https://mttmarket.com/users/5454b56e0cf24a5c0d840614,codename137,759.0,-831.78,7989.43,7157.65,-10.41,7.08,10.53,15.94,4858.0,2544.39,4.98,18850.64,134.54,77.84,853.0,363.56,7.77,3526.27,137.8,53.2
1395,https://mttmarket.com/users/530f3eab4700004638dc9e4d,ouch,4433.0,5632.17,105695.4,111327.57,5.33,24.9,23.84,18.07,11596.0,1476.06,12.49,34683.5,43.53,23.94,1673.0,336.32,15.64,4126.06,22.56,15.77
1417,https://mttmarket.com/users/54bff7970cf2b976e1b27ec3,CrazyPoka,379.0,5441.99,2683.6,8125.59,202.79,273.33,7.08,18.73,16326.0,3746.81,7.87,60176.11,61.18,46.82,565.0,601.59,5.28,83.41,16.03,2.8
1422,https://mttmarket.com/users/551082070cf2b6677319af0c,davec432,74.0,-624.75,1075.7,450.95,-58.08,-58.37,14.54,18.92,8582.0,2719.7,10.5,33607.07,79.93,37.28,530.0,438.85,14.91,2656.97,9.3,33.63
1424,https://mttmarket.com/users/54e338cc0cf2aad4ad29a4d6,MypaBey,655.0,254.9,16921.41,17176.31,1.51,16.15,25.83,20.31,16250.0,908.2,19.26,105136.92,50.84,33.59,1833.0,374.45,17.03,3767.93,27.04,12.07
1456,https://mttmarket.com/users/54345ab40cf2c31f2c28b568,Sidius,1067.0,-2078.23,8703.13,6624.9,-23.88,-4.15,8.16,12.56,6038.0,1688.93,3.46,4315.45,47.38,20.66,1680.0,322.75,5.67,2015.54,37.07,21.15
1485,https://mttmarket.com/users/532dca89520000b75fa9c556,celtic85182,2519.0,7918.61,35773.74,43692.35,22.14,20.99,14.2,26.88,7822.0,2273.61,9.78,21176.11,32.51,27.69,579.0,416.21,11.39,-1063.87,-4.88,-16.14
1517,https://mttmarket.com/users/54d09b130cf2d7cefb3282e1,king_high,35.0,-435.47,542.3,106.83,-80.3,-82.61,15.49,14.29,8604.0,370.4,12.04,12319.43,32.07,11.89,4639.0,142.06,16.58,2399.96,16.45,3.12
1580,https://mttmarket.com/users/54a1a9fb0cf2517cb1efd912,deimos256,85.0,31118.78,7928.33,39047.11,392.5,147.5,93.27,16.47,8153.0,2402.25,16.01,93436.2,31.91,71.58,2471.0,317.67,18.68,20232.53,55.33,43.84
1590,https://mttmarket.com/users/52b48cb8380000af00d83545,AntonTaranov,1664.0,-21597.6,80881.4,59283.8,-26.7,-18.04,48.61,14.36,8016.0,1898.43,36.35,15710.09,30.71,5.39,505.0,435.86,29.77,-6784.46,-31.87,-45.12
1616,https://mttmarket.com/users/54bee7430cf25777584cbe6f,sxxx87,344.0,-983.3,5923.04,4939.74,-16.6,-9.33,17.22,18.02,10005.0,607.13,4.23,12169.21,36.61,28.78,1034.0,316.8,9.19,2543.84,29.09,26.78
1617,https://mttmarket.com/users/53f4ad310cf22953035fa2a0,SHERIFFmd,638.0,739.47,31695.21,32434.68,2.33,11.33,49.68,17.87,4843.0,1226.53,28.77,67830.64,72.81,48.68,992.0,285.57,34.86,41246.09,83.63,119.26
1662,https://mttmarket.com/users/530486bd230000ad24d7046c,karamba,704.0,1797.1,27017.6,28814.7,6.65,0.04,38.38,19.89,10300.0,1634.99,28.75,55527.99,37.49,18.75,1320.0,306.24,35.6,5511.93,23.4,11.73
1665,https://mttmarket.com/users/548a791e0cf298ccc7dbc58e,Nightmare,527.0,4157.47,14471.49,18628.96,28.73,10.63,27.46,20.3,48402.0,693.33,9.69,71489.66,18.35,15.24,2985.0,236.06,17.72,9592.41,29.07,18.13
1730,https://mttmarket.com/users/53865abd0cf2c8120d3fd11a,Leshiy,425.0,-1090.77,10261.22,9170.45,-10.63,-9.33,24.14,16.71,24845.0,1006.51,10.99,74423.83,40.19,27.25,4373.0,243.11,22.3,16730.0,35.67,17.15
1781,https://mttmarket.com/users/543e30b90cf24a5c0d7cb711,wASH1K,150.0,496.89,645.6,1142.49,76.97,23.63,4.3,12.0,4957.0,1579.11,3.06,6312.18,36.68,41.55,287.0,185.45,2.69,562.43,15.1,72.81
1786,https://mttmarket.com/users/543fff170cf24a5c0d7d83c6,Evdik,110.0,-105.28,484.0,378.72,-21.75,-22.97,4.4,29.09,1804.0,2452.8,2.32,-900.76,10.74,-21.54,388.0,175.49,2.01,117.18,41.34,14.99
1804,https://mttmarket.com/users/53c798740cf25b8ee9716375,Yukozuna,2186.0,14377.7,53178.2,67555.9,27.04,56.08,24.33,24.11,7041.0,902.0,11.58,35771.29,61.04,43.88,2271.0,279.92,16.48,13228.59,42.75,35.35
1811,https://mttmarket.com/users/52b606b13800008b17d8371e,Slava4777,82.0,332.3,2924.5,3256.8,11.36,33.53,35.66,23.17,15118.0,1998.99,11.84,65993.83,39.28,36.86,2427.0,307.14,18.14,11524.13,37.35,26.17
1853,https://mttmarket.com/users/52bb78b71c00009500b5f38c,VolanD,1124.0,-21354.51,68588.02,47233.51,-31.13,-28.16,61.02,15.48,15589.0,1335.42,64.87,-40294.22,9.06,-3.98,3157.0,245.36,56.45,-16945.96,-8.19,-9.51
1947,https://mttmarket.com/users/52fa4923240000584fe517b6,PWF,756.0,316.25,22029.0,22345.25,1.44,20.83,29.14,16.27,9248.0,803.8,25.68,23796.92,26.02,10.02,408.0,378.1,22.98,7325.15,47.14,78.13
1973,https://mttmarket.com/users/52efa22b2300004734bf2aca,54kgPozitiva,144.0,2949.89,12571.95,15521.84,23.46,-16.82,87.31,19.44,17999.0,1161.51,21.46,62331.69,41.41,16.14,2484.0,430.99,28.5,9461.09,31.72,13.36
2010,https://mttmarket.com/users/537773170cf2c8120d3d7976,KBAHT A3APTA,281.0,-3231.0,11601.6,8370.6,-27.85,36.4,41.29,13.88,2665.0,467.89,17.52,16505.89,75.33,35.35,292.0,164.07,22.22,-1725.98,-13.68,-26.61
2037,https://mttmarket.com/users/536e0cf40cf2c15ecd6fe8ea,IGRIK762,892.0,-2687.03,8327.34,5640.31,-32.27,-35.99,9.34,16.59,5322.0,424.94,2.83,-3494.72,-8.1,-23.22,1892.0,80.31,1.25,-139.93,4.38,-5.91
2045,https://mttmarket.com/users/52cc31e551000018bfd89635,Mirage,303.0,-2070.43,9332.42,7261.99,-22.19,-4.36,30.8,18.15,7489.0,3726.41,15.14,42491.11,65.05,37.48,330.0,309.53,18.43,-163.99,2.85,-2.7
